0,5.5,1.25
-0.338491,5.49452,1.47377
-0.755549,5.48776,1.74948
-0.679601,5.48422,2.24367
-1.09551,5.20907,2.27993
-1.54979,5.02869,2.17462
-1.48576,4.57147,2.36659
-1.28192,4.11761,2.41619
-1.21743,3.631,2.32106
-1.08299,3.40658,1.89497
-0.915825,3.05769,1.57821
-0.577233,3.32877,1.54753
-0.554791,3.51082,1.08239
-0.394444,3.12065,0.813957
-0.474912,2.63525,0.725003
-0.744095,2.24812,0.558655
-0.588447,1.77366,0.532841
-0.526383,1.28093,0.474881
-0.453321,0.792443,0.397136
-0.6608,0.747235,0.849804
-0.462675,0.538067,1.25845
0.0317511,0.494247,1.31864
0,0,1.25
277
