-0.057548,0.997444,1.20766
0,0,1.25
-0.404906,1.93508,1.19422
0,0,1.25
0.572264,2.14532,1.16358
-0.404906,1.93508,1.19422
-1.2838,2.03158,1.66138
-1.04013,2.11083,1.36274
0.975449,-0.219864,1.23738
0,0,1.25
-1.08211,2.63406,2.43361
0,0,1.25
-0.428655,2.75624,1.09158
-0.404906,1.93508,1.19422
0.724722,-0.166041,2.20394
0,0,1.25
-1.72194,1.14043,1.69073
0,0,1.25
-0.773403,2.06523,2.32373
-0.057548,0.997444,1.20766
1.67344,-0.0852229,2.50955
0.724722,-0.166041,2.20394
-0.0501659,2.43843,1.87953
0,0,1.25
-0.15939,-0.13736,2.67033
0,0,1.25
-0.473291,1.69094,0.226896
0,0,1.25
-1.55696,2.02279,0.908237
0,0,1.25
-1.6393,0.251835,1.23954
-1.0226,0.121111,1.68999
-1.5703,1.06182,0.634599
0,0,1.25
2.22385,0.746496,2.43676
0,0,1.25
-0.5295,2.30208,1.66808
0,0,1.25
-1.0226,0.121111,1.68999
0,0,1.25
0.328393,3.36174,1.94431
-0.0501659,2.43843,1.87953
-0.454465,1.27603,0.728774
0,0,1.25
2.0407,-0.480526,2.54854
0,0,1.25
0.131803,4.20257,1.43998
0,0,1.25
0.685141,1.9111,2.05885
-0.057548,0.997444,1.20766
1.70653,-0.226749,0.555115
0.975449,-0.219864,1.23738
-2.52585,0.772605,0.691818
0,0,1.25
2.50565,0.0776324,0.619192
0,0,1.25
-1.07227,1.23159,2.20192
-1.12918,1.10751,1.53456
-0.666847,-0.417943,2.00042
-0.057548,0.997444,1.20766
0.251892,5.18124,1.27328
0,0,1.25
1.13431,5.62059,1.105
0,0,1.25
1.09812,2.00985,1.2081
-0.057548,0.997444,1.20766
1.67011,2.67933,0.734167
0,0,1.25
2.64958,0.368795,0.209366
0,0,1.25
1.69479,-0.665043,1.89441
0,0,1.25
-0.679432,5.40055,1.56403
-0.729413,5.37402,1.28406
1.30643,1.11208,0.820009
1.2143,1.10641,0.917718
-2.40413,2.48506,0.646304
-1.55696,2.02279,0.908237
0.10988,5.14884,1.93054
0,0,1.25
-0.598809,0.0252735,0.449507
0,0,1.25
-1.9557,0.432336,2.35704
-1.8808,0.242059,2.17081
1.73168,1.79128,0.479828
1.61903,1.85977,0.25871
0.705227,6.32144,1.67483
0.356844,5.80175,1.32463
1.30618,0.400063,0.745774
0,0,1.25
-1.38674,6.10729,1.57922
-0.679432,5.40055,1.56403
-2.262,0.122724,2.4229
0,0,1.25
1.03566,2.57888,0.195741
1.67011,2.67933,0.734167
-1.86948,6.93155,1.87513
-1.65012,6.89944,2.0073
-1.12918,1.10751,1.53456
0,0,1.25
-0.983411,6.50809,0.756613
-0.942228,6.08515,0.676707
1.86903,5.24054,0.543083
1.13431,5.62059,1.105
-1.91432,6.74147,0.475636
-0.983411,6.50809,0.756613
-0.209268,0.249785,2.89502
0,0,1.25
0.356844,5.80175,1.32463
0,0,1.25
1.80886,6.34473,1.2485
1.13431,5.62059,1.105
-0.983051,5.23804,2.50286
-0.679432,5.40055,1.56403
-0.546119,6.79577,0.889631
0,0,1.25
-1.47259,2.24736,1.82557
0,0,1.25
1.86735,7.31414,1.48686
1.80886,6.34473,1.2485
-1.28376,6.5127,0.104783
-0.983411,6.50809,0.756613
0.668648,2.47035,0.855889
0,0,1.25
2.50492,1.69086,2.60759
2.22385,0.746496,2.43676
-0.942228,6.08515,0.676707
0,0,1.25
0.0102448,-0.524881,0.243906
-0.598809,0.0252735,0.449507
1.20834,0.304725,0.52735
0,0,1.25
-1.19602,-0.176509,0.317573
-0.598809,0.0252735,0.449507
2.33255,1.02631,2.38288
0,0,1.25
0.3649,6.42419,2.3959
0.306765,6.35697,2.50466
-2.23061,6.17371,2.12854
-1.86948,6.93155,1.87513
0.59294,6.38917,0.550547
0.356844,5.80175,1.32463
-1.1249,1.52498,2.70875
-0.976258,1.46896,2.53739
-1.42054,0.858969,2.8938
-1.1249,1.52498,2.70875
-0.749942,0.157018,0.16309
0,0,1.25
0.164296,1.06919,1.38863
0,0,1.25
-0.513977,0.542515,1.8162
-1.0226,0.121111,1.68999
0.354958,4.00774,2.70718
0.328393,3.36174,1.94431
1.97971,1.2636,1.91839
1.80552,1.36355,2.05349
-1.082,2.33092,1.95824
-1.15674,2.36173,1.95177
2.60576,1.17516,0.720731
2.64958,0.368795,0.209366
-1.78497,0.628916,1.59597
0,0,1.25
1.0795,1.37412,1.85035
0.685141,1.9111,2.05885
1.22825,0.0267295,0.31617
0,0,1.25
1.61903,1.85977,0.25871
0,0,1.25
-1.99399,6.87648,1.02623
-1.91432,6.74147,0.475636
-0.122978,6.70429,2.42799
0.3649,6.42419,2.3959
1.53161,1.22302,2.42396
1.97971,1.2636,1.91839
2.47591,7.36093,2.27898
2.64185,7.5469,2.18608
-0.976258,1.46896,2.53739
0,0,1.25
2.73403,0.505293,0.22546
0,0,1.25
0.0297501,7.31588,2.6878
-0.122978,6.70429,2.42799
-0.0744329,3.97625,1.22201
0.131803,4.20257,1.43998
-0.347297,-0.609799,2.6533
-0.15939,-0.13736,2.67033
-1.04013,2.11083,1.36274
0,0,1.25
-2.68958,0.075189,2.47826
0,0,1.25
1.52406,6.15278,1.81072
1.80886,6.34473,1.2485
-0.729413,5.37402,1.28406
0,0,1.25
0.617645,1.56933,2.50434
0.685141,1.9111,2.05885
0.955617,0.346315,1.42649
0.975449,-0.219864,1.23738
-1.81971,7.57079,2.38359
-1.86948,6.93155,1.87513
-1.8808,0.242059,2.17081
0,0,1.25
-0.899679,0.0722449,0.258429
0,0,1.25
0.135662,2.03166,1.30499
0.572264,2.14532,1.16358
-1.41291,-0.405801,1.83445
-1.0226,0.121111,1.68999
-2.24793,0.731311,2.21261
-1.9557,0.432336,2.35704
2.37765,2.67841,2.69997
2.50492,1.69086,2.60759
1.80552,1.36355,2.05349
0,0,1.25
-2.20398,1.79702,0.840811
-1.55696,2.02279,0.908237
-1.96383,-0.666303,2.41478
-1.41291,-0.405801,1.83445
0.621551,7.46794,2.44969
0.0297501,7.31588,2.6878
2.08623,6.63653,0.842384
1.80886,6.34473,1.2485
0.372753,5.56193,1.73596
0.356844,5.80175,1.32463
1.26999,2.02341,0.30606
0,0,1.25
2.23544,1.06309,2.52706
0,0,1.25
1.95224,0.875789,1.19406
1.30643,1.11208,0.820009
2.11466,0.315704,2.60391
2.22385,0.746496,2.43676
2.35641,0.86152,0.414545
2.60576,1.17516,0.720731
-0.755812,7.67085,1.32506
-0.651373,7.4357,1.20023
-0.651373,7.4357,1.20023
0,0,1.25
-0.255706,0.730211,0.597332
-0.454465,1.27603,0.728774
-0.942937,2.01646,1.43538
0,0,1.25
0.0744099,6.16179,2.79282
0.3649,6.42419,2.3959
0.893848,7.32746,0.380027
0.90001,7.36654,0.2899
0.908384,5.9718,0.950689
1.13431,5.62059,1.105
-0.482606,0.0965586,0.321732
0,0,1.25
2.5821,1.76249,0.987844
2.60576,1.17516,0.720731
1.23338,0.602572,2.42672
1.53161,1.22302,2.42396
-0.726342,0.922391,0.973475
-0.454465,1.27603,0.728774
2.64185,7.5469,2.18608
0,0,1.25
1.2143,1.10641,0.917718
0,0,1.25
-1.77302,1.85262,0.173492
-1.55696,2.02279,0.908237
-0.747842,2.60092,2.88284
-1.08211,2.63406,2.43361
-2.05179,1.11869,2.86919
-1.42054,0.858969,2.8938
0.611662,0.693513,1.21233
0.955617,0.346315,1.42649
-2.44597,5.89512,0.443722
-1.91432,6.74147,0.475636
0.742252,-0.0874744,2.14092
0,0,1.25
-1.42966,0.466782,2.63959
-1.42054,0.858969,2.8938
-2.23503,5.79496,2.0502
-2.1284,5.95081,2.03804
-1.64508,7.28418,0.123216
-1.91432,6.74147,0.475636
0.235836,4.93435,1.89929
0,0,1.25
1.72075,6.99914,1.76633
1.86735,7.31414,1.48686
-2.74857,6.28369,2.47377
-2.23061,6.17371,2.12854
0.589681,7.22886,1.78456
0.621551,7.46794,2.44969
0.10732,4.50134,2.21211
0.235836,4.93435,1.89929
-2.33917,0.43451,0.995865
-2.52585,0.772605,0.691818
2.51765,-0.0558648,2.40932
2.11466,0.315704,2.60391
1.75505,-0.6284,1.72331
0,0,1.25
2.49762,1.79017,1.84102
1.97971,1.2636,1.91839
2.21412,-0.469493,0.312913
1.70653,-0.226749,0.555115
1.76048,5.28129,2.24039
1.52406,6.15278,1.81072
1.64785,5.51436,1.14526
1.13431,5.62059,1.105
0.472395,2.58593,0.303567
1.03566,2.57888,0.195741
-0.855058,0.984564,0.237067
-0.454465,1.27603,0.728774
1.41366,7.42977,2.43534
1.39625,7.50123,2.40001
-2.73779,-0.342523,2.06794
-2.68958,0.075189,2.47826
0.8414,6.99161,0.172974
0.893848,7.32746,0.380027
-1.05934,7.23874,2.3741
-1.06165,7.17052,2.49786
-1.91681,0.246774,0.472646
-2.33917,0.43451,0.995865
-1.39115,2.42776,2.18192
-1.082,2.33092,1.95824
0.604571,6.16749,2.10075
0.3649,6.42419,2.3959
0.222056,1.02882,1.5215
0,0,1.25
-0.281892,0.413141,0.925487
-0.255706,0.730211,0.597332
-1.51313,6.81931,2.09485
-1.65012,6.89944,2.0073
1.37454,6.77577,1.47889
1.72075,6.99914,1.76633
-1.50092,7.50343,0.336784
-1.64508,7.28418,0.123216
2.09105,2.32565,1.3657
2.49762,1.79017,1.84102
2.25317,-0.72254,2.04605
1.69479,-0.665043,1.89441
-0.657991,-0.638042,1.18236
-0.666847,-0.417943,2.00042
-0.98667,5.75531,2.00303
-0.679432,5.40055,1.56403
0.00342868,5.20554,2.14763
0,0,1.25
0.44971,4.31546,1.53009
0.131803,4.20257,1.43998
2.38391,6.20911,1.57267
1.80886,6.34473,1.2485
0.939462,7.71376,0.930124
0.893848,7.32746,0.380027
1.8843,2.06633,0.712878
1.73168,1.79128,0.479828
2.65769,-0.278012,0.255526
2.21412,-0.469493,0.312913
-0.2384,7.64239,2.73103
0.0297501,7.31588,2.6878
0.835104,5.38754,1.92448
0.372753,5.56193,1.73596
-0.383226,1.08406,0.926309
0,0,1.25
0.30631,2.12211,1.98867
0.685141,1.9111,2.05885
-1.65012,6.89944,2.0073
0,0,1.25
0.494995,7.65455,0.197712
0.893848,7.32746,0.380027
2.47064,2.08834,1.47559
2.09105,2.32565,1.3657
-1.03378,7.23822,1.6754
-1.1678,7.30976,1.70522
-1.5996,1.32189,2.28683
-1.07227,1.23159,2.20192
0.641033,5.72878,0.865106
0.908384,5.9718,0.950689
1.71292,6.43673,0.907399
1.80886,6.34473,1.2485
2.15199,0.291939,0.372011
2.50565,0.0776324,0.619192
-1.4038,1.91919,2.17979
-1.47259,2.24736,1.82557
1.99617,2.6713,1.69463
2.09105,2.32565,1.3657
-1.83789,-0.0359024,1.21098
-1.6393,0.251835,1.23954
0.304336,4.55808,1.39639
0.44971,4.31546,1.53009
0.306765,6.35697,2.50466
0,0,1.25
-1.22967,7.56802,2.25008
-1.05934,7.23874,2.3741
1.28653,6.79756,0.730732
1.71292,6.43673,0.907399
-0.296395,5.44345,0.263047
-0.0949102,5.43013,0.173818
-2.39349,6.93464,2.83536
-2.74857,6.28369,2.47377
-2.46584,5.91048,2.63804
-2.74857,6.28369,2.47377
1.26505,1.51575,0.575867
1.30643,1.11208,0.820009
1.29655,0.763627,0.377227
1.20834,0.304725,0.52735
2.70954,7.24588,1.83723
2.64185,7.5469,2.18608
0.186293,7.27338,1.69448
0.589681,7.22886,1.78456
2.0006,2.47781,2.77968
2.37765,2.67841,2.69997
1.35203,5.7833,1.04265
1.13431,5.62059,1.105
-1.85035,2.41537,2.4985
-1.39115,2.42776,2.18192
-2.1342,2.23032,2.08821
-1.85035,2.41537,2.4985
1.85935,0.979282,2.25665
1.80552,1.36355,2.05349
2.16804,6.54944,2.05781
2.38391,6.20911,1.57267
-2.53846,0.2915,0.402077
-2.52585,0.772605,0.691818
0.510079,6.97709,0.370059
0.8414,6.99161,0.172974
0.203357,7.0347,1.44953
0.186293,7.27338,1.69448
-2.50955,2.24411,0.386361
-2.40413,2.48506,0.646304
1.46687,7.04805,0.413916
1.28653,6.79756,0.730732
0.339566,-0.741475,2.83725
-0.347297,-0.609799,2.6533
2.63242,1.31539,2.68342
2.53315,1.41126,2.74719
-1.80476,0.862919,2.52692
-1.93077,0.833812,2.56244
0.90001,7.36654,0.2899
0,0,1.25
-0.437365,6.59422,2.13003
-0.122978,6.70429,2.42799
-0.411522,1.37808,1.66009
-0.057548,0.997444,1.20766
2.5252,7.51267,1.71507
2.70954,7.24588,1.83723
-1.43867,-0.24313,0.980875
-1.83789,-0.0359024,1.21098
-2.71817,-0.205989,1.24203
-2.33917,0.43451,0.995865
-0.0949102,5.43013,0.173818
0,0,1.25
0.167382,-0.545637,2.42485
0.171878,-0.696584,2.55766
0.171878,-0.696584,2.55766
0,0,1.25
-1.42829,-0.384862,0.634363
-1.43867,-0.24313,0.980875
-2.28759,7.43176,2.0173
-1.81971,7.57079,2.38359
2.3222,6.45401,0.128724
2.08623,6.63653,0.842384
2.62477,7.44107,0.591974
2.67676,7.5161,0.513402
-2.1284,5.95081,2.03804
0,0,1.25
1.80492,1.21982,0.667164
1.30643,1.11208,0.820009
-1.70934,5.57584,1.54361
-1.38674,6.10729,1.57922
2.2657,1.85341,0.638584
1.8843,2.06633,0.712878
1.78975,1.13461,2.42364
